customer_id,name,account,out_degree,in_degree,pagerank_score,betweenness_score,community_id,reciprocal_connections,circular_flow_flag,num_sent_transactions,total_sent_amount,avg_sent_amount,num_received_transactions,total_received_amount,profitability_score,embedding_array,embedding_norm,embedding_mean,embedding_std
091a4fd1-ded8-4b9b-9f1e-d75be20371ed,Daniel Franklin,00895006,0,0,0.15000000000000002,0.0,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
5c0e589c-ee9b-4ff7-998b-55818222d6c6,Catherine Smith,00825173,6,0,0.15000000000000002,0.0,355,0,0,6.0,3478.8,579.8000000000001,0.0,0.0,0.0,"[ 0.         0.         0.         0.         0.         0.
  0.        -0.2236068  0.         0.         0.2236068  0.
  0.        -0.2236068 -0.2236068 -0.2236068  0.         0.
  0.         0.         0.         0.2236068 -0.2236068  0.2236068
 -0.2236068  0.         0.        -0.2236068  0.        -0.2236068
  0.         0.         0.         0.2236068  0.        -0.2236068
  0.         0.         0.        -0.2236068  0.         0.
  0.         0.         0.         0.         0.        -0.2236068
 -0.2236068  0.        -0.2236068  0.         0.         0.
 -0.2236068  0.         0.         0.         0.         0.2236068
  0.         0.         0.2236068  0.       ]",0.9999999880261984,-0.027950849384069443,0.12183492785128477
3ee32133-3a6b-46eb-b08e-5846e054e7e0,Jennifer Cole,00221186,0,0,0.15000000000000002,0.0,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
691f35b1-5afd-4bc7-94dc-dddc564e48b1,Joshua Mason,00365326,0,0,0.15000000000000002,0.0,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
2dae063b-9def-4a39-a971-0e8143391c2c,Bryan Singh,00131437,0,0,0.15000000000000002,0.0,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
6ef34f7b-11d3-4990-b14e-8f2db693948b,Dwayne Bell,00971692,9,0,0.15000000000000002,0.0,354,0,0,9.0,211656.58000000002,23517.397777777776,0.0,0.0,0.0,"[ 0.          0.20412415  0.          0.          0.          0.20412415
  0.20412415  0.20412415 -0.20412415  0.          0.          0.
  0.         -0.20412415  0.20412415  0.20412415  0.20412415  0.
  0.          0.          0.20412415  0.          0.          0.20412415
 -0.20412415 -0.20412415  0.          0.         -0.20412415  0.
  0.20412415  0.20412415  0.20412415 -0.20412415  0.          0.
  0.          0.          0.20412415  0.         -0.20412415  0.
  0.          0.         -0.20412415  0.          0.          0.20412415
  0.          0.          0.          0.          0.          0.
  0.          0.          0.20412415  0.20412415  0.          0.
  0.          0.          0.          0.        ]",1.0000000363917672,0.025515519082546234,0.12236813074976247
5034fb82-a803-430c-b516-2ff371480ea3,Jason Johnson,00930482,0,0,0.15000000000000002,0.0,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
42807b2e-7233-4cb0-a9c3-5f1175b8a684,Tommy Stephenson,00753842,1,0,0.15000000000000002,0.0,493,0,0,1.0,21.24,21.24,0.0,0.0,0.0,"[ 0.          0.          0.25819889  0.          0.          0.
  0.          0.          0.          0.          0.         -0.25819889
  0.          0.          0.          0.          0.25819889 -0.25819889
  0.          0.          0.25819889  0.25819889  0.25819889  0.
  0.         -0.25819889  0.          0.          0.          0.
  0.          0.          0.25819889  0.          0.          0.25819889
  0.          0.25819889  0.          0.25819889  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.25819889  0.          0.          0.          0.
  0.          0.          0.25819889  0.          0.          0.
  0.          0.          0.          0.25819889]",0.9999999897853757,0.036309218499809504,0.11961036883450399
5363275f-cf67-487f-b0ef-011f3df8135c,Jennifer Mcdonald,00458389,0,0,0.15000000000000002,0.0,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
9a5c9d8c-4eb1-42c6-911d-2721e57efb39,Lauren Taylor,00561438,7,0,0.15000000000000002,0.0,299,0,0,7.0,50318.740000000005,7188.39142857143,0.0,0.0,0.0,"[ 0.          0.20412414  0.          0.          0.          0.
  0.          0.          0.          0.          0.20412414  0.
  0.20412414  0.         -0.20412414  0.          0.          0.
  0.          0.          0.          0.          0.          0.
 -0.20412414  0.20412414  0.20412414  0.20412414 -0.20412414  0.
  0.         -0.20412414  0.20412414  0.          0.20412414  0.
  0.          0.         -0.20412414  0.         -0.20412414  0.
  0.20412414  0.          0.         -0.20412414  0.20412414 -0.20412414
  0.20412414  0.          0.          0.          0.          0.20412414
  0.20412414  0.          0.          0.          0.          0.20412414
  0.          0.          0.20412414  0.20412414]",0.9999999633912842,0.025515517219901085,0.12236812181683013
f564bc94-f070-48ed-b386-937a5ceabee4,Michael Hopkins,00733285,10,0,0.15000000000000002,0.0,128,0,0,10.0,53061.45,5306.145,0.0,0.0,0.0,"[ 1.47441953e-01 -2.29415730e-01  0.00000000e+00  0.00000000e+00
  7.37209767e-02 -2.29415730e-01  1.55694753e-01  0.00000000e+00
 -3.03136706e-01 -7.37209767e-02 -2.29415730e-01  0.00000000e+00
  7.37209767e-02  0.00000000e+00  0.00000000e+00 -1.55694753e-01
  1.47441953e-01  7.37209767e-02  7.37209767e-02 -7.37209767e-02
  1.55694753e-01  2.29415730e-01  5.07388442e-09  7.37209767e-02
  0.00000000e+00  3.03136706e-01 -7.37209767e-02  7.37209767e-02
  0.00000000e+00 -2.29415730e-01 -7.37209767e-02  0.00000000e+00
  0.00000000e+00 -7.37209767e-02  2.29415730e-01  0.00000000e+00
 -7.37209767e-02  0.00000000e+00 -2.29415730e-01  2.29415730e-01
  1.55694753e-01 -2.29415730e-01  0.00000000e+00 -2.29415730e-01
  0.00000000e+00 -7.37209767e-02  0.00000000e+00 -1.55694753e-01
 -5.07388442e-09  0.00000000e+00 -8.19737762e-02 -7.37209767e-02
  7.37209767e-02  0.00000000e+00 -7.37209767e-02  0.00000000e+00
  7.37209767e-02  7.37209767e-02 -1.47441953e-01 -1.55694753e-01
 -7.37209767e-02  7.37209767e-02 -7.37209767e-02  7.37209767e-02]",1.0232531133205687,-0.01331554283387959,0.12721165301002424
57f1085b-4530-4570-bc97-aad0acbfcde5,Nicholas Oliver,00825444,0,1,0.2775,0.0,37,0,0,0.0,0.0,0.0,1.0,970.51,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
aefa4948-a10d-4fea-965f-96e2712f0c61,Earl Jordan,00332039,0,0,0.15000000000000002,0.0,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
60d5a1f8-6831-429e-a2b2-7d468170a947,Anthony Jimenez,00453415,0,0,0.15000000000000002,0.0,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",0.0,0.0,0.0
08934e3c-976d-4ef5-8989-c5248f993af6,Margaret Lee,00720201,5,0,0.15000000000000002,0.0,421,0,0,5.0,1162.6299999999999,232.52599999999995,0.0,0.0,0.0,"[ 0.2132007   0.          0.          0.         -0.2132007   0.
  0.         -0.11514263  0.31125879  0.         -0.2132007   0.
  0.         -0.09805807 -0.09805807  0.09805807  0.         -0.31125879
  0.09805807  0.31125879  0.          0.         -0.09805807  0.
  0.2132007   0.09805807  0.          0.          0.         -0.09805807
 -0.09805807  0.          0.09805807  0.2132007  -0.09805807 -0.09805807
  0.09805807  0.          0.31125879  0.09805807 -0.2132007  -0.2132007
  0.          0.          0.2132007   0.09805807  0.         -0.09805807
  0.09805807  0.2132007   0.         -0.09805807 -0.11514263  0.
  0.2132007   0.         -0.2132007   0.31125879  0.31125879  0.31125879
  0.          0.2132007   0.          0.2132007 ]",1.2079157600745267,0.0291805115994066,0.14814289654415086
